row_id,instruction,intent,category,flags,dup_group,split,is_representative,is_exact_duplicate
5566,help checking the accepted payment modalities,check_payment_methods,PAYMENT,BL,2479,train,False,False
5567,help seeing the allowed payment modalities,check_payment_methods,PAYMENT,BL,2470,val,False,False
5568,i dont know what to do to list the payment options,check_payment_methods,PAYMENT,BLQ,2805,train,True,False
5569,how t see the allowed payment methods,check_payment_methods,PAYMENT,BILQZ,2543,train,False,False
5570,I need assistance to list the allowed payment methods,check_payment_methods,PAYMENT,BL,2737,train,True,False
5571,where to list your allowed payment options?,check_payment_methods,PAYMENT,BIL,2806,train,True,False
5572,help me check the allowed payment methods,check_payment_methods,PAYMENT,BL,2543,train,False,False
5573,show me your accepted pamyent modalities,check_payment_methods,PAYMENT,BLZ,2807,val,True,False
5574,help me to see the payment options,check_payment_methods,PAYMENT,BL,2808,train,True,False
5575,"I have to see your fucking payment options, how can I do it?",check_payment_methods,PAYMENT,BCILW,2809,train,True,False
5576,help me to check what payment methods are available,check_payment_methods,PAYMENT,B,2523,train,False,False
5577,"I have to list the allowed payment modalities, help me",check_payment_methods,PAYMENT,BCL,2465,train,False,False
5578,can you help me check the acepted payment modalities?,check_payment_methods,PAYMENT,BILZ,2810,train,True,False
5579,I need to check your available payment modalities,check_payment_methods,PAYMENT,BL,2489,train,False,False
5580,how to see the allowed payment methods,check_payment_methods,PAYMENT,BILQ,2543,train,False,False
5581,want assistance checking ur allowed payment methods,check_payment_methods,PAYMENT,BQ,2543,train,False,False
5582,i want help to see ur allowed payment options,check_payment_methods,PAYMENT,BLQZ,2542,train,False,False
5583,how do i see ur available payment modailties,check_payment_methods,PAYMENT,BILQZ,2811,val,True,False
5584,i dont know what to doto check ur accepted payment options,check_payment_methods,PAYMENT,BLQZ,2812,train,True,False
5585,i need assistance listing the payment omdalities,check_payment_methods,PAYMENT,BLQZ,2813,train,True,False
5586,can i see the available payment methods,check_payment_methods,PAYMENT,BILQ,2523,train,False,False
5587,how to see the allowed payment options,check_payment_methods,PAYMENT,BILQ,2542,train,False,False
5588,help me seeing your accepted payment methods,check_payment_methods,PAYMENT,BL,2477,val,False,False
5589,is it possible to see the accepted payment modalities,check_payment_methods,PAYMENT,BILQ,2814,train,False,False
5590,I do not know how to list your payment methods,check_payment_methods,PAYMENT,BEL,2494,train,False,False
5591,can uhelp mne list the payment options,check_payment_methods,PAYMENT,BILQZ,2815,train,True,False
5592,help seeing the available payment methods,check_payment_methods,PAYMENT,BL,2706,test,False,False
5593,help to see ur accepted payment emthods,check_payment_methods,PAYMENT,BLQZ,2816,train,True,False
5594,I need help checking the allowed payment options,check_payment_methods,PAYMENT,BL,2528,val,False,True
5595,could i check ur accepted payment modalities,check_payment_methods,PAYMENT,BILPQZ,2479,train,False,False
5596,"I have to list the payment modalities, I need assistance",check_payment_methods,PAYMENT,BCL,2817,val,True,False
5597,can uhelp me check what damn pamyent options are accepted,check_payment_methods,PAYMENT,BILQWZ,2818,train,True,False
5598,where to check what payment options are accepted?,check_payment_methods,PAYMENT,BIL,2819,train,True,False
5599,i want help seeing ur allowed paymnet methods,check_payment_methods,PAYMENT,BLQZ,2820,train,True,False
5600,"I would like to list the payment methods, how to do it?",check_payment_methods,PAYMENT,BCILP,2821,val,True,False
5601,I need to list th payment methods,check_payment_methods,PAYMENT,BLZ,2559,val,True,False
5602,can you help me check the allowed payment methods?,check_payment_methods,PAYMENT,BIL,2506,val,False,False
5603,I don't know what to do to list the accepted payment methods,check_payment_methods,PAYMENT,BL,2701,train,True,False
5604,how can I see the accepted payment options?,check_payment_methods,PAYMENT,BIL,2544,train,False,False
5605,I do not know how I can list the accepted payment modalitiws,check_payment_methods,PAYMENT,BELZ,2822,train,True,False
5606,I'm trying to list ur accepted payment modalities,check_payment_methods,PAYMENT,BLQ,2823,test,True,False
5607,I need assistance seeing the available payment options,check_payment_methods,PAYMENT,BL,2519,test,False,False
5608,want help to list ur allowed payment modalties,check_payment_methods,PAYMENT,BLQZ,2824,val,True,False
5609,I am trying to check what payment options are accepted,check_payment_methods,PAYMENT,BL,2825,train,True,False
5610,I want help to see what bloody payment options are accepted,check_payment_methods,PAYMENT,BLW,2826,train,True,False
5611,i need assistance checking the payment modalities,check_payment_methods,PAYMENT,BLQ,2584,test,False,False
5612,how could I see the payment methods?,check_payment_methods,PAYMENT,BILP,2827,train,True,False
5613,help me to see what payment paymnet modalities are available,check_payment_methods,PAYMENT,BLZ,2828,train,True,False
5614,I try to list your accepted payment options,check_payment_methods,PAYMENT,BL,2516,train,False,False
5615,where to check the available payment methods?,check_payment_methods,PAYMENT,BIL,2829,test,True,False
5616,I do not know how to see the accepted payment methods,check_payment_methods,PAYMENT,BEL,2477,val,False,False
5617,I try to list the payment modalities,check_payment_methods,PAYMENT,BL,2567,train,False,False
5618,I want help seeing what payment options are available,check_payment_methods,PAYMENT,BL,2466,val,False,False
5619,i need help to list ur payment methods,check_payment_methods,PAYMENT,BLQ,2559,val,False,False
5620,how to see your accepted payment methods?,check_payment_methods,PAYMENT,BIL,2472,train,False,False
5621,help me listing the payment methods,check_payment_methods,PAYMENT,BL,2588,train,False,False
5622,I don't know how to see your allowed payment modalities,check_payment_methods,PAYMENT,BL,2830,test,True,False
5623,where do I check the accepted payment methods?,check_payment_methods,PAYMENT,BIL,2472,train,True,False
5624,"I want to list the allowed payment options, I need help",check_payment_methods,PAYMENT,BCL,2625,train,False,False
5625,I want help to check the allowed payment options,check_payment_methods,PAYMENT,BL,2542,train,False,False
5626,i need help seeing ur payment methods,check_payment_methods,PAYMENT,BLQ,2831,train,True,False
5627,I do not know how to list your allowed payment methods,check_payment_methods,PAYMENT,BEL,2596,train,False,False
5628,i want assistance to list ur available payment modalities,check_payment_methods,PAYMENT,BLQ,2832,test,True,False
5629,I do not know how I can check the available payment options,check_payment_methods,PAYMENT,BEL,2475,train,False,False
5630,where can I check the payment options?,check_payment_methods,PAYMENT,BIL,2833,train,True,False
5631,wanna list the available payment methods can ya help me,check_payment_methods,PAYMENT,BCILQ,2523,train,False,False
5632,i want assistance to list the accepted payment methods,check_payment_methods,PAYMENT,BLQ,2525,val,False,False
5633,I have got to check what payment methods are available,check_payment_methods,PAYMENT,B,2523,train,False,False
5634,how could I see the payment options?,check_payment_methods,PAYMENT,BILP,2834,train,True,False
5635,assistance to see what payment options are allowed,check_payment_methods,PAYMENT,BL,2542,train,False,False
5636,I have got to check your allowed payment options,check_payment_methods,PAYMENT,BL,2835,val,True,False
5637,i dont know how to list the payment methods,check_payment_methods,PAYMENT,BLQ,2667,test,True,False
5638,I need assistance seeing what payment options are allowed,check_payment_methods,PAYMENT,BL,2542,train,False,False
5639,where can I check what payment options are allowed?,check_payment_methods,PAYMENT,BIL,2836,val,True,False
5640,I need help listing the available payment options,check_payment_methods,PAYMENT,BL,2539,val,False,False
5641,i need help tolist ur goddamn available payment modalities,check_payment_methods,PAYMENT,BLQWZ,2837,train,True,False
5642,want assistance seeing your payment methods,check_payment_methods,PAYMENT,BLQ,2536,train,False,False
5643,is it possible to list ur accepted payment modalities,check_payment_methods,PAYMENT,BILQ,2814,train,True,False
5644,hnelp to check the accepted payment methods,check_payment_methods,PAYMENT,BLZ,2838,train,True,False
5645,I need help to see the available payment options,check_payment_methods,PAYMENT,BL,2475,train,False,False
5646,"I need to see your payment options, how do I do it?",check_payment_methods,PAYMENT,BCIL,2839,train,True,False
5647,i want help to check ur available payment options,check_payment_methods,PAYMENT,BLQ,2475,train,False,False
5648,I need help listing your payment modalities,check_payment_methods,PAYMENT,BL,2570,train,False,False
5649,I have to check the payment methods,check_payment_methods,PAYMENT,BL,2488,test,False,False
5650,I want assistance checking the allowed payment methods,check_payment_methods,PAYMENT,BL,2543,train,False,False
5651,where do i see ur accepted payment options,check_payment_methods,PAYMENT,BILQ,2497,train,False,False
5652,i dont know how i can list the allowed payment options,check_payment_methods,PAYMENT,BLQ,2587,train,False,False
5653,help me seeing what payment options are available,check_payment_methods,PAYMENT,BL,2466,val,False,False
5654,can you help me seeing the payment options?,check_payment_methods,PAYMENT,BIL,2840,train,False,False
5655,I do not know how I can list the payment modalities,check_payment_methods,PAYMENT,BEL,2511,train,True,False
5656,I need assistance to list the allowed payment options,check_payment_methods,PAYMENT,BL,2542,train,False,False
5657,"I want to list the available payment modalities, help me",check_payment_methods,PAYMENT,BCL,2841,train,True,False
5658,can you tell me your damn payment methods?,check_payment_methods,PAYMENT,BILW,2842,test,True,False
5659,can ya help me list the available payment modalities,check_payment_methods,PAYMENT,BILQ,2489,train,False,False
5660,I am trying to see what payment options are available,check_payment_methods,PAYMENT,BL,2843,test,True,False
5661,need asistance seeing your bloody available payment methods,check_payment_methods,PAYMENT,BLQWZ,2844,train,True,False
5662,what do I need to do to check your allowed payment options?,check_payment_methods,PAYMENT,BIL,2845,train,True,False
5663,where do i list the accepted payment modalities,check_payment_methods,PAYMENT,BILQ,2479,train,False,False
5664,can you help me seeing the accepted payment options?,check_payment_methods,PAYMENT,BIL,2544,train,False,False
5665,can I check what payment methods are accepted?,check_payment_methods,PAYMENT,BIL,2613,train,True,False
5666,i have t check the available payment options will uhelp me,check_payment_methods,PAYMENT,BCILPQZ,2846,train,True,False
5667,i have to see what payment options are allowed,check_payment_methods,PAYMENT,BLQ,2528,val,False,False
